"","Authors","metric","subgroup","CN","EN","yi","vi","stats","Protocol"
"1016","Song et al. 2022","Chao1.Chao1","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnVR","Song"
"1017","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day0_Control",4,3,-1.32599022257384,0.597222222222222,"lnVR","Strickland"
"1018","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day28_Control",10,3,-0.911632257194939,0.436728395061728,"lnVR","Strickland"
"1019","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day7_Control",10,3,0.591898097036554,0.436728395061728,"lnVR","Strickland"
"1020","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1021","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day0_Control",20,3,0.196929766588432,0.402700831024931,"lnVR","Strickland"
"1022","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnVR","Strickland"
"1023","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day14_Control",10,3,0.0398571818892571,0.436728395061728,"lnVR","Strickland"
"1024","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day21_Control",10,3,0.175815218544695,0.436728395061728,"lnVR","Strickland"
"1025","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day28_Control",10,3,-0.34357318502661,0.436728395061728,"lnVR","Strickland"
"1026","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnVR","Strickland"
"1027","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnVR","Strickland"
"1028","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Fecal_day7_Control",10,3,0.0203576095505068,0.436728395061728,"lnVR","Strickland"
"1029","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day0_Control",5,3,0.380412811882995,0.53125,"lnVR","Strickland"
"1030","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day28_Control",10,3,-1.99192399072692,0.436728395061728,"lnVR","Strickland"
"1031","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day7_Control",10,3,-1.06815066026962,0.436728395061728,"lnVR","Strickland"
"1032","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1033","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day0_Control",5,3,-0.538195888121378,0.53125,"lnVR","Strickland"
"1034","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day28_Control",10,3,0.376989525471327,0.436728395061728,"lnVR","Strickland"
"1035","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day7_Control",10,3,-0.319008040640788,0.436728395061728,"lnVR","Strickland"
"1036","Strickland et al. 2021","Chao1.Chao1","Sigmodon_fulviventer_Skin_day95_Control",9,NA,NA,NA,"lnVR","Strickland"
"1037","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day0_Control",NA,9,NA,NA,"lnVR","Strickland"
"1038","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day28_Control",5,9,0.0622892774650786,0.2265625,"lnVR","Strickland"
"1039","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day7_Control",5,9,-0.920438605537815,0.2265625,"lnVR","Strickland"
"1040","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1041","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day0_Control",15,9,-0.379153120043342,0.108577806122449,"lnVR","Strickland"
"1042","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnVR","Strickland"
"1043","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day14_Control",5,9,-0.0157545713419822,0.2265625,"lnVR","Strickland"
"1044","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day21_Control",5,9,0.799846557017696,0.2265625,"lnVR","Strickland"
"1045","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day28_Control",5,9,1.57104437105458,0.2265625,"lnVR","Strickland"
"1046","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day34_Control",9,NA,NA,NA,"lnVR","Strickland"
"1047","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day4_Control",10,NA,NA,NA,"lnVR","Strickland"
"1048","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Fecal_day7_Control",5,9,0.277516466864997,0.2265625,"lnVR","Strickland"
"1049","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day0_Control",NA,9,NA,NA,"lnVR","Strickland"
"1050","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day28_Control",5,8,-0.269104411556208,0.237882653061224,"lnVR","Strickland"
"1051","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day7_Control",5,9,1.40251975655331,0.2265625,"lnVR","Strickland"
"1052","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Nose_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1053","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Skin_day0_Control",NA,9,NA,NA,"lnVR","Strickland"
"1054","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Skin_day28_Control",5,9,-0.226610721635712,0.2265625,"lnVR","Strickland"
"1055","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Skin_day7_Control",5,8,-0.424398030948926,0.237882653061224,"lnVR","Strickland"
"1056","Strickland et al. 2021","Chao1.Chao1","Sigmodon_hispidus_Skin_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1057","Sun et al. 2020","Chao1.Chao1","Control",8,8,-0.520051328268657,0.163265306122449,"lnVR","Sun"
"1058","Sun et al. 2020","Chao1.Chao1","High fat",8,7,-0.0396471948339297,0.178854875283447,"lnVR","Sun"
"1059","Sun et al. 2020","Chao1.Chao1","Pomctm1/tm1",8,8,0.741870215404727,0.163265306122449,"lnVR","Sun"
"1060","Sun et al. 2020","Chao1.Chao1","Pomctm1/tm1, High fat",8,7,0.281250055928769,0.178854875283447,"lnVR","Sun"
"1061","Tam et al. 2020","Chao1.Chao1","""Smoke exposed, ovariectomy""_cecal",NA,8,NA,NA,"lnVR","Tam"
"1062","Tam et al. 2020","Chao1.Chao1","Control_cecal",10,10,-0.329680025019443,0.123456790123457,"lnVR","Tam"
"1063","Tam et al. 2020","Chao1.Chao1","Smoke exposed_cecal",10,10,-0.305700348946259,0.123456790123457,"lnVR","Tam"
"1064","Tam et al. 2020","Chao1.Chao1","ovariectomy_cecal",NA,10,NA,NA,"lnVR","Tam"
"1065","Tashiro et al. 2020","Chao1.Chao1","Cellulose",8,8,-0.749651944242174,0.163265306122449,"lnVR","Tashiro"
"1066","Tashiro et al. 2020","Chao1.Chao1","Control",8,8,0.0154338771717763,0.163265306122449,"lnVR","Tashiro"
"1067","Tashiro et al. 2020","Chao1.Chao1","Fiberfree",8,8,0.149485417336036,0.163265306122449,"lnVR","Tashiro"
"1068","Tashiro et al. 2020","Chao1.Chao1","Pectin",8,8,0.174226610565046,0.163265306122449,"lnVR","Tashiro"
"1069","Velasco et al. 2021","Chao1.Chao1","C57BL/6J",4,4,0.952832143569237,0.444444444444444,"lnVR","Velasco"
"1070","Velasco et al. 2021","Chao1.Chao1","MRL/MpJ",4,4,-0.191788606117587,0.444444444444444,"lnVR","Velasco"
"1071","Weng et al. 2019","Chao1.Chao1","APOE2_APP transgene +",6,11,0.159802789459888,0.175,"lnVR","Weng"
"1072","Weng et al. 2019","Chao1.Chao1","APOE2_APP transgene -",16,18,-0.0412508438683575,0.0666974240676663,"lnVR","Weng"
"1073","Weng et al. 2019","Chao1.Chao1","APOE3_APP transgene +",13,21,-0.115693452607387,0.0713888888888889,"lnVR","Weng"
"1074","Weng et al. 2019","Chao1.Chao1","APOE3_APP transgene -",20,15,-0.432396095210795,0.0659661371473797,"lnVR","Weng"
"1075","Weng et al. 2019","Chao1.Chao1","APOE4_APP transgene +",19,24,0.10265457643977,0.0520052976732246,"lnVR","Weng"
"1076","Weng et al. 2019","Chao1.Chao1","APOE4_APP transgene -",32,24,-0.141667015564293,0.0393336336401315,"lnVR","Weng"
"1077","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_CRC_SFB+_cecal",1,7,NA,NA,"lnVR","Wolfe"
"1078","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_CRC_SFB+_fecal",10,68,0.638510071902241,0.069302465010492,"lnVR","Wolfe"
"1079","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_CRC_SFB-_cecal",2,7,0.340205334526979,1.09722222222222,"lnVR","Wolfe"
"1080","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_CRC_SFB-_fecal",34,83,-0.350887585602324,0.0217825734496007,"lnVR","Wolfe"
"1081","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_healthy_SFB+_cecal",15,5,-0.413532671527225,0.194515306122449,"lnVR","Wolfe"
"1082","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_healthy_SFB+_fecal",156,49,0.394864045494765,0.013880298661695,"lnVR","Wolfe"
"1083","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_healthy_SFB-_cecal",15,10,0.620213264341339,0.0999937011841774,"lnVR","Wolfe"
"1084","Wolfe et al. 2020","Chao1.Chao1","Smad3-/-_healthy_SFB-_fecal",158,135,0.212051896484259,0.00696418730335008,"lnVR","Wolfe"
"1085","Zajac et al. 2022","Chao1.Chao1","APOE2/E2_cecal",5,6,-0.432590276260623,0.27625,"lnVR","Zajac"
"1086","Zajac et al. 2022","Chao1.Chao1","APOE2/E2_fecal",15,21,0.11497611606555,0.064515306122449,"lnVR","Zajac"
"1087","Zajac et al. 2022","Chao1.Chao1","APOE2/E2_small bowel",2,3,0.0909702723297274,1.375,"lnVR","Zajac"
"1088","Zajac et al. 2022","Chao1.Chao1","APOE2/E3_cecal",7,10,-0.233680026031746,0.158950617283951,"lnVR","Zajac"
"1089","Zajac et al. 2022","Chao1.Chao1","APOE2/E3_fecal",21,36,0.248102862691921,0.0409438775510204,"lnVR","Zajac"
"1090","Zajac et al. 2022","Chao1.Chao1","APOE2/E3_small bowel",1,NA,NA,NA,"lnVR","Zajac"
"1091","Zajac et al. 2022","Chao1.Chao1","APOE2_fecal",8,7,0.265146174301935,0.178854875283447,"lnVR","Zajac"
"1092","Zajac et al. 2022","Chao1.Chao1","APOE3/E3_cecal",13,5,-0.329657311035657,0.201388888888889,"lnVR","Zajac"
"1093","Zajac et al. 2022","Chao1.Chao1","APOE3/E3_fecal",41,15,0.0352504828839919,0.051077806122449,"lnVR","Zajac"
"1094","Zajac et al. 2022","Chao1.Chao1","APOE3/E3_small bowel",4,2,-0.423070832503699,1.22222222222222,"lnVR","Zajac"
"1095","Zajac et al. 2022","Chao1.Chao1","APOE3/E4_cecal",10,8,-0.153602258825302,0.143361048122953,"lnVR","Zajac"
"1096","Zajac et al. 2022","Chao1.Chao1","APOE3/E4_fecal",32,23,0.0712193235645489,0.0404096541997403,"lnVR","Zajac"
"1097","Zajac et al. 2022","Chao1.Chao1","APOE3/E4_small bowel",NA,1,NA,NA,"lnVR","Zajac"
"1098","Zajac et al. 2022","Chao1.Chao1","APOE3_fecal",6,7,-0.30677883280307,0.217222222222222,"lnVR","Zajac"
"1099","Zajac et al. 2022","Chao1.Chao1","APOE4/E4_cecal",5,4,-1.20072264268028,0.378472222222222,"lnVR","Zajac"
"1100","Zajac et al. 2022","Chao1.Chao1","APOE4/E4_fecal",15,19,-0.156322189531843,0.06758629377677,"lnVR","Zajac"
"1101","Zajac et al. 2022","Chao1.Chao1","APOE4/E4_small bowel",3,3,-0.479942500426206,0.75,"lnVR","Zajac"
"1102","Zajac et al. 2022","Chao1.Chao1","APOE4_fecal",7,7,-0.805640997765425,0.194444444444444,"lnVR","Zajac"
"1103","Zou et al. 2021","Chao1.Chao1","Control",4,4,0.352776900583963,0.444444444444444,"lnVR","Zou"
"1104","Zou et al. 2021","Chao1.Chao1","Glrx1 KO + High fat chow",4,4,0.546203076761706,0.444444444444444,"lnVR","Zou"
"1105","Zou et al. 2021","Chao1.Chao1","Glrx1 KO + Standard chow",2,3,1.26578781566887,1.375,"lnVR","Zou"
"1106","Zou et al. 2021","Chao1.Chao1","High fat chow",5,5,0.166594236187165,0.3125,"lnVR","Zou"
"1107","Cheema & Pluznick 2019","Evenness","Ang II infusion",3,3,-0.190056924598568,0.75,"lnVR","Cheema"
"1108","Cheema & Pluznick 2019","Evenness","Control",3,3,-0.103697448775593,0.75,"lnVR","Cheema"
"1109","Ellis et al. 2021","Evenness","13C11MK4_cecal",7,7,-0.634431862135522,0.194444444444444,"lnVR","Ellis"
"1110","Ellis et al. 2021","Evenness","2H7MK7_cecal",7,7,-0.101714378470332,0.194444444444444,"lnVR","Ellis"
"1111","Ellis et al. 2021","Evenness","2H7MK9_cecal",7,7,0.0836050324047158,0.194444444444444,"lnVR","Ellis"
"1112","Ellis et al. 2021","Evenness","2H7PK_cecal",7,7,-0.778600099536532,0.194444444444444,"lnVR","Ellis"
"1113","Ellis et al. 2021","Evenness","Combo_cecal",10,9,-0.679503508242479,0.132040895061728,"lnVR","Ellis"
"1114","Ellis et al. 2021","Evenness","Control (unlabeled PK)_cecal",7,7,-0.396018247693371,0.194444444444444,"lnVR","Ellis"
"1115","Ellis et al. 2021","Evenness","MK4_cecal",10,10,-0.046728241898143,0.123456790123457,"lnVR","Ellis"
"1116","Ellis et al. 2021","Evenness","MK9_cecal",9,9,-0.488133096218518,0.140625,"lnVR","Ellis"
"1117","Ellis et al. 2021","Evenness","PK_cecal",10,9,-0.303140349369933,0.132040895061728,"lnVR","Ellis"
"1118","Ellis et al. 2021","Evenness","VKdef_cecal",8,9,-0.124568861796729,0.151945153061224,"lnVR","Ellis"
"1119","Gubert et al. 2022","Evenness","R6/1_Enviromental enrichment ",16,14,0.253132085685887,0.0769756738987508,"lnVR","Gubert"
"1120","Gubert et al. 2022","Evenness","R6/1_Exercise",16,16,0.724595374074022,0.0711111111111111,"lnVR","Gubert"
"1121","Gubert et al. 2022","Evenness","R6/1_control",16,16,0.122703373224984,0.0711111111111111,"lnVR","Gubert"
"1122","Gubert et al. 2022","Evenness","WT_Enviromental enrichment ",16,16,-0.130574527948852,0.0711111111111111,"lnVR","Gubert"
"1123","Gubert et al. 2022","Evenness","WT_Exercise",16,16,-0.237043584432873,0.0711111111111111,"lnVR","Gubert"
"1124","Gubert et al. 2022","Evenness","WT_control",16,16,0.0464061561096268,0.0711111111111111,"lnVR","Gubert"
"1125","Ibrahim et al. 2019","Evenness","AOM/DSS",7,3,0.434486957979149,0.472222222222222,"lnVR","Ibrahim"
"1126","Ibrahim et al. 2019","Evenness","AOM/DSS-ERbKOVil",7,6,0.302622381319429,0.217222222222222,"lnVR","Ibrahim"
"1127","Ibrahim et al. 2019","Evenness","Control",4,4,-0.748549137156677,0.444444444444444,"lnVR","Ibrahim"
"1128","Ibrahim et al. 2019","Evenness","Control-ERbKOVil",4,4,0.744753409171757,0.444444444444444,"lnVR","Ibrahim"
"1129","Kozik et al. 2019","Evenness","Colitis-cecal",7,7,0.550802554794864,0.194444444444444,"lnVR","Kozik"
"1130","Kozik et al. 2019","Evenness","Colitis-colonMucus",5,4,0.944044432979191,0.378472222222222,"lnVR","Kozik"
"1131","Kozik et al. 2019","Evenness","Colitis-colonMucus_T0",1,NA,NA,NA,"lnVR","Kozik"
"1132","Kozik et al. 2019","Evenness","Colitis-fecal",5,7,-0.165588949237865,0.253472222222222,"lnVR","Kozik"
"1133","Kozik et al. 2019","Evenness","Colitis-fecal_T0",7,7,-0.402094710386325,0.194444444444444,"lnVR","Kozik"
"1134","Kozik et al. 2019","Evenness","Control-cecal",2,3,0.18196673234846,1.375,"lnVR","Kozik"
"1135","Kozik et al. 2019","Evenness","Control-colonMucus",NA,3,NA,NA,"lnVR","Kozik"
"1136","Kozik et al. 2019","Evenness","Control-fecal",2,3,1.66413846313137,1.375,"lnVR","Kozik"
"1137","Kozik et al. 2019","Evenness","Control-fecal_T0",2,3,-0.228454995928189,1.375,"lnVR","Kozik"
"1138","Li et al. 2020","Evenness","Chow diet + STZ injection+ Distilled water ",5,1,NA,NA,"lnVR","Li"
"1139","Li et al. 2020","Evenness","HFD+ STZ injection + DNJ",1,9,NA,NA,"lnVR","Li"
"1140","Li et al. 2020","Evenness","HFD+ STZ injection+ Distilled water",NA,3,NA,NA,"lnVR","Li"
"1141","Lindheim et al. 2018","Evenness","PRJNA445979",76,93,0.0884461998707286,0.0122494118882588,"lnVR","Lindheim"
"1142","Lyte et al. 2022","Evenness","beef-chow",18,19,0.310941065753701,0.0604628561664317,"lnVR","Lyte"
"1143","Lyte et al. 2022","Evenness","beef-chow-stress",18,20,0.0176768791332638,0.0588426995370415,"lnVR","Lyte"
"1144","Lyte et al. 2022","Evenness","chow-control",20,19,-0.783947947672368,0.0570218186792517,"lnVR","Lyte"
"1145","Lyte et al. 2022","Evenness","chow-stress",20,20,-0.160045809653433,0.0554016620498615,"lnVR","Lyte"
"1146","Pizarro et al. 2021","Evenness","EtOH-Syn-T1",10,8,-0.52581714527894,0.143361048122953,"lnVR","Pizarro"
"1147","Pizarro et al. 2021","Evenness","EtOH-T1",10,8,0.530614525028412,0.143361048122953,"lnVR","Pizarro"
"1148","Pizarro et al. 2021","Evenness","Symbiotic-T0",10,8,0.579889857268922,0.143361048122953,"lnVR","Pizarro"
"1149","Pizarro et al. 2021","Evenness","Water-T0",10,8,0.271991784404177,0.143361048122953,"lnVR","Pizarro"
"1150","Ramakrishna et al. 2020","Evenness","ACV+IVIG-injected",1,4,NA,NA,"lnVR","Ramakrishna"
"1151","Ramakrishna et al. 2020","Evenness","ACV-injected",3,2,0.564824077460197,1.375,"lnVR","Ramakrishna"
"1152","Ramakrishna et al. 2020","Evenness","Control",2,3,0.0370537757307814,1.375,"lnVR","Ramakrishna"
"1153","Ramakrishna et al. 2020","Evenness","HSV1-infected",4,5,-0.744186683524853,0.378472222222222,"lnVR","Ramakrishna"
"1154","Ramakrishna et al. 2020","Evenness","HSV1-infected; ACV+IVIG-injected",2,3,0.729314441593692,1.375,"lnVR","Ramakrishna"
"1155","Ramakrishna et al. 2020","Evenness","HSV1-infected; ACV-injected",1,1,NA,NA,"lnVR","Ramakrishna"
"1156","Ramakrishna et al. 2020","Evenness","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnVR","Ramakrishna"
"1157","Ramakrishna et al. 2020","Evenness","IVIG-injected",5,5,0.914355863937038,0.3125,"lnVR","Ramakrishna"
"1158","Son et al. 2019","Evenness","Control",8,8,1.06187961804948,0.163265306122449,"lnVR","Son"
"1159","Son et al. 2019","Evenness","IL-10 Knockout ",8,8,-0.859347749969631,0.163265306122449,"lnVR","Son"
"1160","Song et al. 2020","Evenness","AOM/DSS",12,NA,NA,NA,"lnVR","Song"
"1161","Song et al. 2020","Evenness","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnVR","Song"
"1162","Song et al. 2020","Evenness","Control",5,11,-0.799762881586922,0.21125,"lnVR","Song"
"1163","Song et al. 2020","Evenness","E2-supplemented",12,NA,NA,NA,"lnVR","Song"
"1164","Song et al. 2020","Evenness","ovariectomized ",NA,7,NA,NA,"lnVR","Song"
"1165","Song et al. 2021","Evenness","AOM/DSS",8,8,0.173183528144185,0.163265306122449,"lnVR","Song"
"1166","Song et al. 2021","Evenness","AOM/DSS-Nrf2KO",8,8,0.391826796150063,0.163265306122449,"lnVR","Song"
"1167","Song et al. 2021","Evenness","Control",8,8,1.51861315795031,0.163265306122449,"lnVR","Song"
"1168","Song et al. 2021","Evenness","Nrf2KO",8,8,-0.211452589463848,0.163265306122449,"lnVR","Song"
"1169","Song et al. 2022","Evenness","AOM/DSS",10,7,0.444993328612386,0.158950617283951,"lnVR","Song"
"1170","Song et al. 2022","Evenness","AOM/DSS_ steroid-injected",8,4,0.549975462774167,0.303854875283447,"lnVR","Song"
"1171","Song et al. 2022","Evenness","Control",4,4,-0.626437947337116,0.444444444444444,"lnVR","Song"
"1172","Song et al. 2022","Evenness","orchiectomized",4,NA,NA,NA,"lnVR","Song"
"1173","Song et al. 2022","Evenness","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnVR","Song"
"1174","Song et al. 2022","Evenness","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnVR","Song"
"1175","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.245549153592112,0.597222222222222,"lnVR","Strickland"
"1176","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day28_Control",10,3,0.661685162038243,0.436728395061728,"lnVR","Strickland"
"1177","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day7_Control",10,3,-0.373182916994371,0.436728395061728,"lnVR","Strickland"
"1178","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1179","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day0_Control",20,3,-1.18128506536488,0.402700831024931,"lnVR","Strickland"
"1180","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnVR","Strickland"
"1181","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day14_Control",10,3,-1.21376643549778,0.436728395061728,"lnVR","Strickland"
"1182","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day21_Control",10,3,-0.00358043382982223,0.436728395061728,"lnVR","Strickland"
"1183","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day28_Control",10,3,-0.4557973208073,0.436728395061728,"lnVR","Strickland"
"1184","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnVR","Strickland"
"1185","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnVR","Strickland"
"1186","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Fecal_day7_Control",10,3,-0.976576677110909,0.436728395061728,"lnVR","Strickland"
"1187","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day0_Control",5,3,NA,0.53125,"lnVR","Strickland"
"1188","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day28_Control",10,3,0.591989517985282,0.436728395061728,"lnVR","Strickland"
"1189","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day7_Control",10,3,0.83664802818838,0.436728395061728,"lnVR","Strickland"
"1190","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnVR","Strickland"
"1191","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day0_Control",5,3,-0.185369949057127,0.53125,"lnVR","Strickland"
"1192","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day28_Control",10,3,-0.442655053939638,0.436728395061728,"lnVR","Strickland"
"1193","Strickland et al. 2021","Evenness","Sigmodon_fulviventer_Skin_day7_Control",10,3,0.467970670495032,0.436728395061728,"lnVR","Strickland"
