"","Row.names","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.female","rab.win.male","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Group","Study","direct"
"239","2f0c9b55dd88c21ae38bb8a9d8ea3b72","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.86013398873494,-2.967093615417,3.6533542117667,6.5391459241039,3.41455956173375,1.90704107294865,0.000365399848804012,0.077170477538735,1,0,0,"Ang II infusion","Cheema & Pluznick 2019","Positive"
"240","4e865c013c3f3d9e9028f38c26a56b85","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","[Pseudomonas]_geniculata",1.77124962773328,-0.0171001669995228,3.03867349126137,3.25157679727127,1.36556506147538,2.35429235073494,0.000365399848804012,0.0295487509420103,0.993024482466708,0,0,"Ang II infusion","Cheema & Pluznick 2019","Positive"
"241","668359f84cd474d950276b5cb40adadd","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,7.45831261858477,6.35322794280792,8.79700576950387,2.03765295696937,0.905420291312652,2.64035389416982,0.000365399848804012,0.0133632079563691,0.999482573078599,0,0,"Ang II infusion","Cheema & Pluznick 2019","Positive"
"242","7a7d0dea5b0b385ce00bc2655681560f","d__Bacteria",NA,NA,NA,NA,NA,NA,3.59487406475412,-0.258078743873082,5.43125573839046,5.75663913032202,2.94234603366872,1.76672230890425,0.000365399848804012,0.0851805921720534,1,0,0,"Ang II infusion","Cheema & Pluznick 2019","Positive"
"243","81d85b2ea5a2563f6d31733d486f8c8d","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,5.96648598131401,5.44235143371095,8.54919963314567,3.08169053026433,1.33893915209622,1.67459089579458,0.000365399848804012,0.116402932700383,1,0,0,"Ang II infusion","Cheema & Pluznick 2019","Positive"
"244","e032013601c8c176d7b00adc95476b33","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.28104189397384,5.25685821653432,7.03650612995779,1.66854968661281,0.800685457259826,1.5651026941921,0.000365399848804012,0.232115323374014,1,0,0,"Ang II infusion","Cheema & Pluznick 2019","Positive"
"245","042e01a6c2beb32ad114aecf9a52e7a6","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",3.65577993189662,-1.6698552025568,6.36186502375682,8.12445141165563,2.69095857919988,2.91661560676556,0.000137056276785441,0.000158995766602669,0.00365180613335364,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"246","08577b6aac2f5f6555ea43652073b45e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",6.15997467921727,7.03531743780585,2.81875641150653,-4.23526748110322,3.52043441601657,-1.40589298054267,0.000137056276785441,0.00561640800597318,0.0709939059579084,1.21406371406466e-06,3.14355783106027e-05,"control","Son et al. 2019","Negative"
"247","08c34e04fe902e164c07128c5c6facd1","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",3.72823651038593,-1.83979529354499,6.83478278691873,8.60770129455957,2.76866569902026,3.07606578689178,0.000137056276785441,0.000250719528256473,0.0053294653862713,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"248","0cffbd6b7c3cca9ffca3062572fa22da","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium",4.16847434169194,6.5376167870764,0.0939483438904283,-5.99123519557577,3.94962068709419,-1.3873965941557,0.0662773579261915,0.00289940560583519,0.0430853475708884,0.00104045260295263,0.0157915070356513,"control","Son et al. 2019","Negative"
"249","1119b0b0608655b5f9b0cb3865efe1a1","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",1.98290315641268,3.49679613123688,-0.356818460202054,-4.03965870740067,3.10804601243119,-1.16731871203277,0.0644536990219286,0.00885228041585157,0.0833146381326185,0.00266365578865584,0.0260122586116054,"control","Son et al. 2019","Negative"
"250","18584d712d0f4e93b1460265472dc854","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_bacterium",3.65414077411304,7.56960669745354,-1.03699819925148,-8.16572170818298,3.46631279476666,-2.46878470267679,0.000137056276785441,0.000115653752030874,0.00369034148249832,0,0,"control","Son et al. 2019","Negative"
"251","18d3f11b4f13f904a2dde91f7147c2dd","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.13612538057256,6.22697557186934,0.151409915535044,-5.70927699418654,3.80436145959638,-1.29088361406469,0.0839848047518494,0.0113154625646084,0.0920619253397985,0.00306429681429687,0.033050554395426,"control","Son et al. 2019","Negative"
"252","1bccfb50ee07506a44537f2449581631","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Acetatifactor",NA,1.74786307020702,3.82255309838177,-0.989789581535766,-4.75589609948253,3.2405095835378,-1.43417801021174,0.0332042805109939,0.00444517492877021,0.0489236320813574,0.000989461926961968,0.0116146340506107,"control","Son et al. 2019","Negative"
"253","237d2caf32cf3b6279523b98dc55c533","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.60982258914108,5.36757776176545,-1.11196503076496,-6.35089194546193,3.53374828737207,-1.69329053887476,0.0585943859309574,0.00470305978451677,0.0440795837993562,0.00175675019425025,0.0206728968845589,"control","Son et al. 2019","Negative"
"254","24d85f159f2081c049be325ea9a9bdac","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,4.9790347369528,8.66231426932897,1.06539593123871,-7.47046209602575,3.4399842762271,-2.20064269165896,0.00196888864670557,0.000470726282546713,0.0106570321069358,1.69968919969e-05,0.000407871587684541,"control","Son et al. 2019","Negative"
"255","26c9f4f844da09bdd5c1603be193969c","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA,6.48930382290788,7.21457234927326,3.60519846556819,-3.95179847613891,2.14601093884762,-1.93520680144539,0.000137056276785441,0.00584647393773313,0.0601408614531877,0,0,"control","Son et al. 2019","Negative"
"256","2743127cd8d1e4ad474b21e83ea2a7b1","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,3.15737208552732,5.78488807088224,-1.09523148784342,-6.92362191900583,2.96331560014462,-2.36396722075894,0.000137056276785441,0.000542718185861935,0.0119199170779793,0,0,"control","Son et al. 2019","Negative"
"257","2dbff8fd374f061ec5136179b8fcf1f4","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,0.789191562357153,-1.67907363821844,4.54455713222074,6.00555229335843,3.48492549854746,1.73026504966636,0.0546881845394847,0.0110169225857105,0.0640824184736862,0.00286033411033411,0.033317307474555,"control","Son et al. 2019","Positive"
"258","2e981a5b5ab2eb5963a053cf83921192","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae",NA,NA,1.55085389383475,-1.60529719942851,4.51739079281038,5.95802900691551,3.06992418934464,1.92084307623402,0.01169924703628,0.00143279360700256,0.017239333610496,0.000344794094794095,0.00670325579052464,"control","Son et al. 2019","Positive"
"259","3857f9323c36f40cb0beffb44b919c71","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.01248707891048,-1.65131780229137,5.69052692731777,7.37004991879377,4.02696932344131,1.80345084097982,0.0507819905968064,0.0056712875156638,0.0414063053676032,0.00271464646464647,0.0320770642997744,"control","Son et al. 2019","Positive"
"260","3e3cc48c4b0cfad6f9f4874b9ca867a1","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,6.89034186518137,10.457542973942,-0.913033851508528,-11.5713253921361,2.58173070184009,-4.66661892943664,0.000137056276785441,2.13229080339283e-05,0.0011074033704956,0,0,"control","Son et al. 2019","Negative"
"261","3e9e6273e95c3f98fdb4e8ae273a1afa","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",1.96936997578922,-1.52473536414267,5.28967339695384,7.7516911746562,4.5470813396132,1.75221378401936,0.00390865404955307,0.000401226388447981,0.00822796543259094,0.000185751748251748,0.00449997701968239,"control","Son et al. 2019","Positive"
"262","3f5d350d3445a0c4018fb2a432bb935a","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Intestinimonas","uncultured_bacterium",2.35888174080882,3.60426725083813,-0.482902947377634,-4.13609267179992,2.66473721249549,-1.46811267174993,0.0214443000444222,0.00501181554215016,0.0549296089820303,0.000443133255633285,0.00626073968165313,"control","Son et al. 2019","Negative"
"263","42813a7ac2260688d1e5def012a3bf78","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",4.93562660187375,-1.62760638528016,9.47430796840058,11.5353275908302,3.21136727053186,3.62737560051135,0.000137056276785441,1.99666701095135e-05,0.00075709769075388,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"264","467182e7c24e45f1dae500092292f434","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Colidextribacter",NA,3.7349384735621,4.73939263188618,1.04858730205916,-3.68246397930313,2.71398691290076,-1.25349943072591,0.031190311865196,0.00728289590827446,0.0777649637842566,0.000617958430458468,0.00923142690110173,"control","Son et al. 2019","Negative"
"265","46b620dc860aff09a6f4b90ab3c6aeda","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",2.51392671663595,-1.5580906579173,5.59973179329855,7.08705795612637,2.77662481621718,2.55888722724306,0.00197273405648325,0.000307014960536453,0.00604793879235518,0.000156614219114219,0.00401597338863883,"control","Son et al. 2019","Positive"
"266","46f43d3fe417eb537a1c421542cd3fbc","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","Lachnospiraceae_bacterium",7.2502463293089,5.84108934791621,8.52919347990132,2.77213992414938,1.77097686512153,1.64978437395178,0.0234391542853116,0.000414969511606435,0.0098749320287244,0.000543900543900543,0.0103306565011656,"control","Son et al. 2019","Positive"
"267","49eaf12d229e30db56fc2c0f29362225","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",5.15748605419703,-1.44392876307316,9.29596349200333,10.6274591090963,2.48693496202146,4.29006795103771,0.000137056276785441,3.44865766337101e-05,0.00107052185254041,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"268","4a4d0843ef50089aaa0729034804f960","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",6.2937964840205,-1.44651384918143,10.5581697520284,11.9406291993512,2.54792250360525,4.87383501153224,0.000137056276785441,2.35060688672698e-05,0.000856844002393875,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"269","4a5adb38ab38d6c585dc8c0efcf954a9","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","[Eubacterium]_siraeum_group","uncultured_bacterium",4.61204711461713,5.71339465818951,-0.317262862745547,-6.10154877088026,2.9847038479271,-2.01579851866345,0.00780229535531487,0.00164387367576765,0.0269698706928523,7.04156954157292e-05,0.00166367048159694,"control","Son et al. 2019","Negative"
"270","518b283429f8038d4bd12e2776d2deed","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",3.74905833396188,-1.50278136656709,6.66422889406329,8.03141072107583,2.5642963616158,3.22318067194554,0.000137056276785441,0.00027194314937866,0.00493388093683653,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"271","54a7680ae00cc08205d03a9bad69c427","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",4.61808946626985,-1.45296471666521,8.75208965458321,10.1380010233403,2.79200916429107,3.68030772465836,0.000137056276785441,5.28350125687794e-05,0.00161051694199178,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"272","563d4a300c8175e2e990f803ea6b4fea","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",2.80938101760491,-1.56942036411608,4.96608508513972,6.64868123393083,2.57596140536487,2.64963982230855,0.000137056276785441,0.000500105672638631,0.0093533635205722,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"273","570624009e56d9b663d257f081246d11","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured","uncultured_bacterium",1.29386028325251,3.44645516722794,-0.957665084813396,-4.15397689086545,3.3597141536755,-1.19818379759366,0.0799224795133487,0.0184411247182565,0.129808443740587,0.0047931235431236,0.042698134648875,"control","Son et al. 2019","Negative"
"274","59e4227ba9553d0fd17b865bcbf5f374","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","uncultured_bacterium",3.53591775450368,5.37380053145618,-0.846807599287962,-6.23019537946808,2.54849029624195,-2.477778682857,0.000137056276785441,0.00081249978370984,0.0153329994157705,0,0,"control","Son et al. 2019","Negative"
"275","5df3cd45cbbf47cd1a2c55c49ff8d4f0","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.48604965310811,6.32004477745344,-0.930546738686523,-6.97038825314992,4.28543029575268,-1.46447233226307,0.085937918906589,0.00777207162751253,0.0653838372489329,0.00328889860139865,0.0324856726150414,"control","Son et al. 2019","Negative"
"276","5f225952f1ee2d8e12d0e2074c68c0c8","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group","uncultured_Clostridiales",1.1175876192768,-1.42636601580989,8.75578885798883,9.83971274628756,6.0196487698657,1.60729863860067,0.0566412844004441,0.00248876406670161,0.030303923194648,0.00289189976689977,0.0340744991716314,"control","Son et al. 2019","Positive"
"277","6196a716834300b5ebd9079a353f3fe2","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,1.64049699485206,5.05384412979324,-1.00038260540493,-5.90900705025778,3.60382898478213,-1.54703755241313,0.0566412844004441,0.00946520052465226,0.0638655811548539,0.00193278943278948,0.0218487862412664,"control","Son et al. 2019","Negative"
"278","635a69aed65de21ba084c98db613f0d0","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnoclostridium",NA,1.1229100896252,-1.26858264183607,3.41955921036684,4.76777254864024,3.66387957930349,1.24356491591707,0.074219242460544,0.0173127488221791,0.0992425569796844,0.00423465423465423,0.0455664456129315,"control","Son et al. 2019","Positive"
"279","668fdb718997fc1589c7817655d4bb5f","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus",12.634786278525,16.1003175196183,8.59216667025261,-7.38229640042651,1.35551241599098,-5.27383520564501,0.000137056276785441,1.14457819576363e-08,5.09560565806113e-06,0,0,"control","Son et al. 2019","Negative"
"280","6797371940252066205fbd1b85d623ce","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_intestinalis",0.901988419970834,-1.67371229565793,3.53309989077885,4.93402132234738,3.46642719854112,1.43192848032622,0.0527350865335909,0.0124476811195431,0.0808616317475276,0.00285669191919192,0.0321946970281139,"control","Son et al. 2019","Positive"
"281","67e330de0289f13cf25c1f4ac71dbf19","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",3.90977101978195,-1.61515039815959,6.55257096167845,8.2831841590234,2.59111606526038,3.16733002195453,0.000137056276785441,0.000156839084274728,0.0038728367291212,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"282","67e3f439686872b980ad99db600040f3","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","uncultured","uncultured_bacterium",3.14217599649277,5.9674320041276,-0.879176643225466,-6.81192498339343,2.77149787213462,-2.54016177627279,0.000137056276785441,0.000391532940835493,0.00872652479177106,1.21406371406466e-06,2.75061310217774e-05,"control","Son et al. 2019","Negative"
"283","6c24037514ec7b31c50f049bbf433128","d__Bacteria","Firmicutes","Clostridia","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","Clostridia_vadinBB60_group","unidentified",3.55283310423086,5.63245407650377,0.194361329476167,-5.56941043166436,2.73048468889259,-1.95409937131099,0.000137056276785441,0.00114634974539891,0.0199549606027705,1.33547008547095e-05,0.000340017370106642,"control","Son et al. 2019","Negative"
"284","6f4019ecb7d1c410cdc632fcb034e46c","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA,7.772669466933,4.26200504147342,9.94140393714853,6.1403079054263,2.88588486895115,2.21120004344806,0.000137056276785441,0.00127828717413733,0.0199999637220809,0.000155400155400155,0.00399062211580772,"control","Son et al. 2019","Positive"
"285","7179e410dae4da3c091f2f3e2689d397","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA,NA,3.41859470361315,6.29131542911546,-0.933401499928321,-7.04429585780574,2.74946547560968,-2.58863575102371,0.000137056276785441,0.000407516242275377,0.00893253244271176,1.21406371406466e-06,2.75061310217774e-05,"control","Son et al. 2019","Negative"
"286","7d17d197d7978be0b6684209ce257e20","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","uncultured_organism",2.04088010738252,-1.6369288176357,3.97910655088212,5.70492117815429,2.66739087601708,2.06067362028024,0.00390865404955307,0.000949237962762529,0.0147656947629778,0.000184537684537684,0.0044967703356256,"control","Son et al. 2019","Positive"
"287","7efc613eebf9b44ca100ebfe74b7b028","d__Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Lachnospiraceae_bacterium",1.67006729727254,7.16609570769737,-0.87294768066398,-7.84333845672242,4.60568670013964,-1.60484754925498,0.0605474889694448,0.00270288209986394,0.0333230137633003,0.00222416472416477,0.0253031662615694,"control","Son et al. 2019","Negative"
